"Run","Run ID","metric","step","timestamp","value"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","0","1749939692243","0.35095223784446716"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","0","1749939692243","0.35095223784446716"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","1","1749939839108","0.45312750339508057"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","2","1749939954078","0.44618216156959534"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","3","1749940065240","0.48148393630981445"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","4","1749940178046","0.5009884834289551"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","5","1749940308767","0.5176461338996887"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","6","1749940433620","0.5412508249282837"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","7","1749940564045","0.5066048502922058"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","8","1749940696567","0.5153803825378418"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","9","1749940827449","0.5620699524879456"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","10","1749940957378","0.5130369663238525"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","11","1749941091433","0.5619307160377502"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","12","1749941224665","0.532910168170929"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","13","1749941358298","0.5308615565299988"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","14","1749941479627","0.5656090378761292"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","15","1749941606134","0.5778073072433472"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","16","1749941736285","0.6094802618026733"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","17","1749941865937","0.6052019596099854"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","18","1749941999531","0.6197798252105713"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","19","1749942132990","0.6226952075958252"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","20","1749942265400","0.6351679563522339"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","21","1749942398214","0.6313254237174988"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","22","1749942537266","0.66355961561203"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","23","1749942673552","0.6673797369003296"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","24","1749942812790","0.6677218675613403"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","25","1749942953427","0.6717585921287537"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","26","1749943097100","0.6772327423095703"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","27","1749943241859","0.692338764667511"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","28","1749943388590","0.6957972645759583"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","29","1749943537443","0.6966062784194946"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","30","1749943688370","0.698245108127594"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","31","1749943840725","0.7094905972480774"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","32","1749943993428","0.7115560173988342"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","33","1749944147864","0.7185350656509399"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","34","1749944301843","0.7304983139038086"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","35","1749944460234","0.7253692150115967"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","36","1749944747695","0.7329660654067993"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","37","1749944992727","0.7397059798240662"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","38","1749945225676","0.7418646216392517"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","39","1749945436020","0.7343564629554749"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","40","1749945655898","0.742504894733429"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","41","1749945788620","0.7378174662590027"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","42","1749946020983","0.7419161796569824"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","43","1749946227789","0.7389319539070129"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","44","1749946388799","0.7297950983047485"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","45","1749946554071","0.732474684715271"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","46","1749946715104","0.7554280757904053"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","47","1749946875266","0.7347701787948608"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","48","1749947018779","0.7309783101081848"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","49","1749947155644","0.7473399639129639"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","50","1749947297228","0.7520233988761902"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","51","1749947468639","0.7394111752510071"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","52","1749947638523","0.7420255541801453"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","53","1749947810486","0.7479337453842163"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","54","1749947983830","0.7414138317108154"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","55","1749948160143","0.75652015209198"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","56","1749948335227","0.746078610420227"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","57","1749948492276","0.7522092461585999"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","58","1749948642462","0.7580917477607727"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","59","1749948797429","0.7513099908828735"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","60","1749948954015","0.7453579902648926"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","61","1749949137110","0.7462112307548523"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","62","1749949309699","0.7460774183273315"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","63","1749949496098","0.7530175447463989"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","64","1749949682942","0.7474773526191711"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","65","1749949871868","0.7442429065704346"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","66","1749950057400","0.746889054775238"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","67","1749950248591","0.7441408634185791"
"garimpos_teste1","ecfa9e3e0e5e426e80e4b49b3e8b3752","dice_coef","68","1749950441992","0.7413986921310425"
